	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14	cluster_15	cluster_16	cluster_17	cluster_18	cluster_19	cluster_20	cluster_21	cluster_22	cluster_23	cluster_24	cluster_25	cluster_26	cluster_27	cluster_28
GATAD1	29.42978117932078	23.551481110092062	109.815286513852	32.20264684923606	28.8707615465368	68.4895476386701	0.0	5.93894831561317	106.753610669005	14.843152947367457	21.336613415218256	18.678005003086152	20.943187886836434	54.2228494937015	19.64276423416352	22.1292599622016	32.6833121863707	32.21713917897081	30.18051313544698	21.2997361551474	30.863125666628136	6.53007224685137	35.9792040430555	18.376119220804043	22.14123777834329	57.638457105936354	52.695530106936	21.52521698705347	17.963769360610037
ANKIB1	1.336651948649131	3.523782891364506	0.0	2.054249254470114	12.1265612230608	0.0	0.0	0.0	0.0	4.284949831915123	1.8143230549671014	0.903444947846237	1.2798785097491825	0.0	3.5291969904342357	13.4871516496659	0.0	2.70168618335663	6.056486347314559	11.2497108606284	3.6658850881109717	0.787362787989109	2.26803274207254	7.3615983030638645	3.7481505382804587	6.02923397237727	6.56477993914193	6.630748374460976	1.5003614600815092
KRIT1	12.735552098690071	10.039272860992337	23.8558365553523	8.370098999090537	18.9325704145587	0.0	8.17594889812926	6.12234765008194	6.11512247785306	12.419075239141431	9.962399312280183	14.589406389933268	7.201600018568523	32.6430071595099	5.263659191729337	0.0	40.5560913817625	10.978209720793016	18.862314774952008	15.2398641616752	9.909283566064499	1.17139177973401	2.74219860219412	8.063247105518771	12.3361507113727	14.89186117637033	0.0	10.942288118656412	10.776545215018865
MTERF1A	17.609675367045	5.635970054403664	0.0	8.270606367229162	0.0	0.0	0.0	0.0	0.0	23.91869967386822	11.441182883902355	12.102702509705908	12.082909679664795	0.0	15.084597127789088	0.0	0.0	7.523372530301844	11.142589759165821	0.0	6.832782386777377	0.0	0.0	11.16800908754137	18.053670549735173	17.53420120133555	0.0	6.9335894482204425	4.852163282405414
AKAP9	7.189356573913449	9.095253371856701	7.77709794777519	6.801093004880147	20.8828611100198	0.0	38.6589009740756	8.98510660142606	18.5854728500747	9.757157730997173	9.165335861153581	10.365685999270985	14.464443457682558	4.81060151364689	6.818290461462825	48.9114370333441	6.03168775147903	8.21058954025246	10.815470694189775	47.7491810331921	10.05484349436147	31.3593476032465	6.5502389876376	12.301931616576445	7.714548508086302	18.32249065477017	23.5280524399305	16.17620731883581	8.076571496485245
CYP51	44.13667056437637	29.05994738655325	44.3978349740475	43.849393923225605	96.478516422614	27.3602860315032	3.95410202130768	33.1262689219758	96.3201311510676	19.800250783304595	24.546135415070072	37.180325958587375	21.835413322720868	2.03804104490127	30.03462083632498	57.5101209903936	2.64143785389694	29.414248536655155	21.210603964540518	9.06301509429669	16.27760015081663	35.0588689519708	35.4963584282726	78.44507782079225	26.814537196899177	51.41708280484157	18.1737796291827	22.329276967792904	46.65438471337903
MTERF1B	0.0	1.2135920037711485	0.0	5.938361674256591	0.0	0.0	0.0	0.0	0.0	8.986042101111384	3.6490844802446993	6.7325535181492535	1.376828010317992	0.0	7.356629572597806	0.0	0.0	5.321594287772281	0.8541748996594071	0.0	0.7724594416939539	0.0	0.0	0.0	11.709130524499887	0.0	0.0	7.681041218409909	18.693344429515726
GIGYF2	5.996429986241204	7.329747788155359	27.1687498328256	5.467959456619692	7.56216755916014	0.0	92.3650864006767	6.27564406984779	0.0	4.369982412410672	4.654044659654559	5.397631060526712	14.199214087875749	75.3951848576885	4.7535399931729225	11.8113504248186	0.0	5.0999210417118395	12.433435525374879	0.0	4.4871624013556	3.92146715259913	0.0	4.77758364938321	13.247790514595303	0.0	11.6972881614901	13.312283663227417	9.410465165955655
GTPBP10	3.602893819419539	5.212438597130711	0.0	4.142226244859307	0.0	0.0	0.0	45.4680546341537	0.0	0.033421739164202185	3.3234250889347274	2.566027668403711	1.7714333250518415	0.0	2.497413480630912	0.0	0.0	3.021747573602406	2.505519638199936	0.0	1.4191132814071814	0.0	0.0	3.6554982447441597	1.992800785639674	0.0	0.0	0.5810298451753325	7.270401850468758
KCNJ13	0.8960597848341832	0.310733785187228	0.0	4.3729886784143455	0.0	0.0	0.0	0.0	0.0	7.864817153297012	0.0	4.61275153095645	1.8742088474283392	0.0	3.2767810870501823	40.7260787868521	0.0	2.675878222051555	3.7567861803938714	0.0	14.42403595022514	0.0	0.0	5.401711000714957	1.8641133417612321	0.0	45.4313932630016	0.6651083523219516	0.8398007554585077
SRI	142.79929568143368	118.76201627072956	253.679489375183	120.67536335357252	251.187102685228	241.926148083159	0.0	346.439090884999	167.150989123721	103.95381837444552	95.43166300758773	121.48982070362042	119.04394574038592	230.993719663439	99.79987852997787	78.0064677837618	108.766213030448	132.21869557863954	134.9210308253905	211.428713434545	174.6456183509663	71.9195015607068	80.3159562070094	90.97013055137393	98.41600532837356	70.24179447547596	200.600366762239	104.5216102484015	92.49109423988034
DBF4	21.356019697359645	21.56164813722182	0.0	30.9217343283725	95.8722015122656	234.881996348906	113.364233849675	33.7201289226614	16.1485887275185	25.631984856267056	59.33919887354547	33.25867838332526	39.423304163388536	0.0	26.321705839984364	0.0	55.233009508611	27.489233501035148	28.73424831173155	3.15244191560389	19.18734212332071	2.77753223190142	0.0	39.20425802343566	16.232886762122597	56.32722828203315	29.6851484681806	24.394956765333394	33.22732685710122
SLC25A40	2.331865455306596	1.284659405814486	0.0	3.905440485266394	19.1487925484896	0.0	0.0	0.0	0.0	0.12655136915168327	4.365156769212853	0.039064451685176055	2.1650060224495244	0.0	3.197079296583918	0.0	0.0	4.482019051419829	2.7362502100828503	3.91409978347618	2.4906065093076317	30.0750760690973	3.12716770994875	0.8428641205859929	0.5187764423854854	0.0	0.0	3.6274926694620633	0.04453482887657733
ABCB1B	2.858064015356336	9.631913848355735	0.0	7.813446600758452	0.0	0.0	0.0	9.12917168628896	0.0	5.187699702451012	10.117938425695073	14.816756035984822	8.119190789338413	2.28153901396341	10.03239172721283	0.0	0.0	4.052072736969642	6.728093703157315	31.709825350569	2.8085452462953566	0.0	0.0	17.228450266352755	21.398077921130497	15.657867163367435	11.0018146719478	8.009946885741309	15.334879055987475
CROT	4.328480568608468	18.773287921755344	0.0	2.931995180061177	22.4740961701711	0.0	0.0	0.0	0.0	15.643889375697308	3.761726854352672	8.203565532322969	17.42516409801307	81.3895644754645	16.730564338889536	0.0	45.5662650653217	13.535441854110266	25.108895449516716	0.0	14.00017217073835	0.0	0.0	3.122481022206274	11.245945965002516	0.0	8.28692804833953	9.267361694541336	0.11120446246605223
TMEM243	3.445551994112924	4.266523434894918	0.0	3.044025945581999	0.0	0.0	0.0	5.7486307136243	18.2060197755124	7.8642182643673175	5.040067918737335	5.643054662977804	9.98027353009635	26.0392672831101	7.842493479027488	0.0	4.62553802210514	6.46623322833588	7.224029281906954	2.28599682385453	6.621173326402915	33.0385147073861	0.0	17.03995651490591	6.220584910094469	0.0	0.0	10.385110356013366	4.763402924330367
DMTF1	23.876811242775272	16.535018057441793	8.29575854114259	16.338140227691948	61.9874044191378	0.0	51.3300716516359	5.25013486186214	92.9107043803442	8.253373911122603	16.699671483345476	19.200414374147172	9.062844707684508	11.0796516770544	11.398193809014504	18.8826827472598	8.17867650977403	13.032802531055848	16.286291805465797	3.19413355208684	19.526109581728505	2.8230794999037	0.0	23.672532826642083	17.084521728475178	22.7373728672863	35.1836230487036	21.116077248515854	21.457443896910934
INPP5D	13.406245354583772	13.70181302756487	0.524442885713012	11.85034737876928	16.4651847125609	18.1061425428668	10.081556730164	4.47937686990434	6.13531904016168	8.177552803836093	6.551028335658626	13.534831304949797	4.766918219500402	11.8849215646597	4.3929745951751595	55.2465262590893	0.0	10.973214242444026	12.955378533951475	22.4772902639152	13.368026159017724	56.3838107700071	8.69365687199306	10.497121750867308	7.454183034152989	1.69115663959057	27.8369991973256	13.033323580268792	10.244998458607833
GM6460	1.0761944541855673	3.697412511340655	0.0	0.793749516803258	0.0	7.24773378345985	0.0	0.0	0.0	23.31385288101676	0.25537739792371	0.2055174915452111	0.544856935550049	0.0	12.83984734826149	0.0	0.0	1.148945640688798	0.0	0.0	6.855881938220004	9.71604903554266	0.0	0.9925005957593486	2.2261237479782787	2.161050126761475	0.0	8.604312108454787	18.088387082644477
ATG16L1	4.974676481022001	4.095913429359015	15.5778858012887	10.393600794352512	13.8186210033144	0.0	0.0	4.46130400031395	26.6002219061244	19.295718830449513	20.630364733411348	10.411264829184576	16.259720295209853	15.3552547025923	9.047187886243409	0.0	0.0	2.419599662507955	16.63721775875116	0.0	8.489969027766408	0.0	0.0	31.336312960051032	13.91908185795175	62.020765824300994	0.0	4.218320139719236	5.318054299887467
4933402N22RIK	0.6774289514908595	1.2618160094699136	0.0	0.2661481777560711	0.0	0.0	0.0	0.0	4.92820751406654	35.125573659741356	0.5738824520811764	1.5999047638793111	0.418995822479462	0.0	7.585958266937753	0.0	0.0	0.4117622105262494	0.0	0.0	2.3650274880617848	6.38242574529885	0.0	0.0	4.31979693058886	0.0	0.0	14.20690982553542	40.26015691309168
SPEER3	0.4004830291766211	0.0607535703141915	0.0	0.09989816569821489	16.5070051655648	0.0	0.0	0.0	0.0	8.557850763684515	0.3843164528856036	0.6355973245524833	0.675906860410149	0.0	0.30095460937026436	0.0	0.0	0.10081580085340416	0.0	0.0	1.0361340965767407	0.0	0.0	0.65977428006141	1.2287372899169942	0.0	0.0	4.027827363528535	11.705820904373066
DGKD	5.76387250028809	1.5930481311873053	0.0	3.7331591065318688	0.346996632261887	0.0	2.01153647443214	0.0	0.0	0.9186569622606098	9.470331146959174	3.00375528131444	3.5657277059053123	4.57931520577694	3.486020646118809	0.0	10.8897992423746	4.2926540795099974	8.103744225765096	19.7608860330405	5.8695297208185515	1.92031412145735	7.11497705658611	14.410534975220477	3.9287197453504175	3.26593972741128	2.65794987330035	5.251469361317953	6.900744143069417
USP40	0.6696459192482579	0.7431135912050199	10.8627789765873	2.405415224399979	18.6839469949149	0.0	0.0	0.0	0.0	1.7656018272222023	0.63710981972437	3.6225827564547735	2.390254114028502	8.32708438898849	2.1400379830334244	0.0	0.0	5.57321406403747	2.4463937929376978	0.0	3.588581118244824	0.0	0.0	0.3746093097042603	4.00216058491549	9.9345994041959	0.0	7.309266727000931	0.7425634551163377
PHTF2	3.8560943665665537	2.1574899208000033	0.0	3.1133273858510764	0.0	0.0	0.0	0.0	0.0	0.8181896568556349	6.211038960179962	5.406842395469097	2.2014202120934407	0.0	2.4768795814162456	0.0	0.0	1.0116168001703478	1.0892032032745103	10.6472406963592	4.880020305307048	0.0	0.0	3.4990962142903785	4.6838751019285745	1.88312432049314	0.0	2.818742649648481	5.076698980820699
TMEM60	117.2565451776581	81.91157954339094	100.893603782207	82.74398695688595	77.884009894356	84.6975595903996	223.758615112292	64.1296536294941	105.731754904442	114.08995140674115	121.32698967468048	77.37978548639296	135.23875954313687	214.182653586353	147.84300177050122	0.0	66.3782677055453	84.30128762763356	44.22148167330386	95.2133641436252	92.39665111878686	67.6747731829909	127.111866002218	63.7135710870288	135.2522675719185	80.3400184339125	0.0	61.96365529053889	153.9601610122951
RSBN1L	3.917033697552402	3.3742248849332923	0.0	3.3035703538476633	8.54786882287578	6.83922070956157	0.0	0.0	0.0	3.677664576563522	4.038446848701374	1.6019112684093484	4.806326634839506	5.97470192727716	3.2428543512470482	18.5125867560791	2.22430083652016	2.696091664871038	4.356750571323759	0.0	5.1645123673403495	2.23929638973285	35.1684595704352	5.248514297438326	2.2835179396258725	0.0	11.7027992026329	1.153051394279921	8.78538714399982
PTPN12	16.722084574299046	6.3635084138268265	0.0	4.24703465986873	0.0	0.0	0.0	0.0	30.9286677290309	0.5556164306556891	0.7793168729583954	6.092280631252795	6.1821260815383	0.0	6.1264412630863605	0.0	0.0	4.758443448364718	6.696723218726862	0.0	1.115298650726619	0.0	0.0	14.582868583294514	1.4387059754152174	0.0	0.0	10.034176935373841	11.4205228451948
FAM185A	2.524884761477539	1.8982317914935307	0.0	4.442069610387211	0.0	0.0	0.0	0.0	0.0	1.0123281459153366	2.7166643950719243	5.120956697356225	2.7294162278491756	0.0	2.657330763686745	17.3720435640764	0.0	3.4166572162969957	3.4516414560987263	0.0	1.5658609484165154	0.0	0.0	4.932665484489097	3.833376285837913	4.984336464868515	0.0	9.091219761326043	1.6363741613222653
ARMC10	8.945301565437827	28.916211473892098	0.0	10.247518660787055	0.0	0.0	37.5902428152192	0.0	0.0	9.353346530197577	8.34928792317369	14.917355674883131	12.078990124887765	0.0	11.167832280223843	0.0	0.0	10.920739435354294	11.454647963802802	0.0	9.051055515864261	15.4594193706907	12.7765359136526	6.296368481542332	15.590215154504214	12.1483565036777	0.0	16.279476100987758	16.440333720384707
PMPCB	102.1100373586001	108.84009803734932	0.0	71.6914027643133	0.0	0.0	21.8311259607439	740.203532402988	621.575361916535	122.37984386696279	124.32256152311633	82.65743121903853	135.54136939507072	278.347476688274	119.04990485307185	149.103015657451	211.520714600627	120.01689983323179	80.66106330626567	23.1481712383227	116.10424853878739	31.0971260106897	18.5425643822673	64.8824454337889	118.2757757065793	38.09428311462425	0.0	121.06556136498106	117.63776782579518
DNAJC2	67.72372631876135	55.02169202848078	31.2576209379358	57.97589743069019	10.5448486042056	86.25659265174	155.240054358124	23.466312608356	147.149821695098	87.73785539614589	103.12086315781005	100.40919559453718	84.06997363917108	29.3031900792352	77.41777145609515	115.57686351612	17.9499746459142	59.271279591407335	59.639343542457496	29.1138744629287	64.26886188572507	102.785661372886	16.5459796127839	99.01236598912364	100.05609925675729	83.83895785395839	127.706741211205	78.12741843387336	84.54028980355572
PSMC2	392.7939394926879	331.7639431918446	0.0	288.67323684347684	113.628801285552	993.585767654395	54.0607100248743	252.569385315461	377.177308953922	319.2754620698479	373.66688226740047	344.35140061258	283.3170222028052	519.796681831575	322.030843286601	328.755121513919	122.162072333212	327.207296627857	307.0502714387806	613.046330768374	244.1785753423236	229.522873141886	99.9555524859552	373.1780916521008	334.6141419678427	321.457100055993	382.770648492408	313.0404684933151	326.53231022829164
ORC5	48.20982803358019	56.63247218330989	0.0	42.975972811617986	344.514054587663	338.84067348398	0.0	43.3077977731709	0.0	84.96219762182463	64.42738322475665	36.56127339756501	50.9175594770068	37.1518860038671	55.755543739464	100.941774083879	383.042433171286	60.04542552474979	45.47286994763723	262.900695030659	63.61887635283391	33.7602930440456	21.9436214271552	27.81027124507127	52.31438084243719	26.8802263526205	105.163629551455	59.41985848227119	61.50477390495175
KMT2E	15.937892991081448	15.5314046441306	17.4098140190922	16.458105246493556	90.5642497910843	10.9054262956739	9.4063495109111	6.13090915946742	22.3249702086186	14.062004982812033	11.078011104628843	12.862794919529595	12.320912569358995	7.9829779617119	14.835001708217145	10.056945426159	24.342519934059	17.698660009137807	13.56966893204415	4.56044182148656	22.982116715293753	12.1024649718115	13.9462270321846	12.498932913568149	10.492359660705477	4.91571305898694	18.3490857726533	18.65230531249531	15.821973874200147
SRPK2	4.757751317786018	5.815345513733197	9.1074891995228	4.213288202507675	3.71767811285089	6.60885963668946	1.95944270295301	0.0	6.92779013526075	4.10954647642965	3.6345962116057926	9.011356961907055	7.922385998361155	3.11975502637249	4.929637475236727	15.0834085436534	0.0	6.762558747568812	7.030566148276384	1.43186123757012	5.29917226464833	5.16895479102455	3.88027430344961	7.924842411315619	5.55413585593348	8.65429027519665	20.1952323347406	7.479078777110812	2.707444263164173
PUS7	13.650636816587378	10.521451077903498	16.9545694857016	10.125537590120855	0.0	4.05254106047456	11.0491259844013	2.74760359170413	141.274750237127	4.877531225540649	15.012921614718072	11.851536383063467	10.061190798227626	0.0	9.41317569827689	0.0	0.0	5.247567813978323	8.155139905976725	6.37189500930527	8.92281075738643	0.0	0.0	11.22729474612603	10.689808716902862	6.16005903916768	0.0	9.905604094319104	31.32377061322517
RINT1	3.368230592375534	2.8431168775252877	0.0	9.543503378960153	28.9532325676019	0.0	0.0	34.9025127487121	2.31698241006755	3.0021156590475555	4.376251961608329	2.930358134624737	7.93463290197526	18.3279302429941	2.693207959690837	0.0	1.1993615081007	5.867450984196009	12.124767425478295	5.41848148810525	4.451319258209926	0.0	2.22554421661119	9.953677945943427	6.8640246991481995	0.0	8.18856029969111	5.338837841268443	7.270104956352892
TOMM7	196.88047950447992	219.54479403207293	173.816864156996	209.7652458999073	137.917584215031	190.854016530464	165.364231580746	248.197585021353	173.325084097009	205.28769419647335	203.14607849673396	250.89074624580937	264.4404386913598	315.829996202112	228.82281832783758	213.470085802375	232.666799646051	241.13790629418864	218.06985395466515	298.620681171232	266.55466825620255	193.645397662482	248.625336145381	234.41285951912587	265.4012295124122	160.73316935914602	376.702311497149	228.9230328736168	244.78479350319333
FAM126A	7.280421707429479	2.3871292528832577	0.0	3.13515694696478	0.0	4.99946199713765	6.42952475654112	22.3152527556361	25.7867877347131	3.6864273641767555	0.7968113353197158	0.91667893347981	2.3595266454013553	3.82911943115696	1.9339461230597845	0.0	4.74620789984193	3.244016214101026	3.5926257484914466	2.42528649855512	5.872680862126964	0.0	15.26267691269	6.054564855132914	3.402053649461921	0.0	0.0	4.5053450187293915	1.2153857396778678
KLHL7	23.666982253253643	15.025418621375252	8.02996291084191	10.807683683597537	5.82883351826944	14.3684930832337	12.6798802618519	4.86966252388099	9.95115037423717	10.425215550592078	10.063619074321846	6.379751373964469	15.696687922267149	8.12496769900331	8.85485613720354	25.7855907321036	0.0	10.293047487791293	14.853098179027072	2.27313313792179	6.793617888245448	12.1646003955756	2.44030355086384	7.297278786034378	13.883974537676522	6.347574376232565	4.93697577233657	9.41607809351554	8.666398378491259
NUPL2	1.3602915531999873	7.685022394970789	0.0	5.871653598881264	0.0	0.0	5.92710680695549	0.0	0.0	3.5988800204845806	3.9033989172163794	0.8481411497823894	4.335963998828097	15.7021424497543	2.091035179088858	0.0	0.0	3.625159783711635	2.088583686166667	0.0	0.5307576745164438	1.1945032978299	1.16382885765565	1.9979793262371683	2.8336506319468833	0.0	0.0	4.396443576411518	2.5493721555153623
ATG9B	1.5019909146496233	1.8246315116036846	0.0	1.6469607240683433	0.0	44.4159748615569	0.0	1.18089079631312	0.0	0.14231631965636138	1.9463217848047287	1.9670083364679931	0.8831285738269734	0.0	0.04320742476614719	20.9805140280329	0.0	2.3966994763521554	1.7666665401568733	0.0	0.5458665825529088	9.41550706979422	0.0	4.326495794628619	1.2036404359528479	0.0	0.0	2.04430723618564	3.788363312912141
ABCB8	29.436871680761897	15.86918083370198	0.0	24.78515462863356	0.0	222.887727483376	0.0	77.4446031282112	22.8726599854097	9.230405565561808	27.280341859311473	5.4251415048044755	11.24084751401632	8.53888644999345	12.248459056880947	0.0	63.0187380610945	13.586532619149372	13.954409804018193	0.0	11.810951041252414	0.0	3.36390195897863	9.659681668700314	6.659509379974313	15.36633297568385	0.0	10.601772600997942	5.430119854005239
CDK5	31.642357716665078	20.487327461207066	58.6903295362835	35.63515012762142	148.712865705867	0.0	0.0	54.8640739274708	110.785120792811	11.286478713906542	0.7729395715401546	6.7166069064028395	11.013944847694905	0.0	8.09958215863075	22.5930457696724	0.0	29.148314358587612	13.985444892367259	0.0	41.48286537693196	5.12789684905659	23.9813836962874	1.0996724182495414	12.265614520915031	19.324083541508898	0.0	4.455569035717339	0.11150473631967556
SLC4A2	1.73305219111878	1.2157087398282345	0.0	2.4518319655835947	14.3129888110743	0.0	0.0	1.3545082823432	1.79902830460401	0.4063522004631441	1.4876099271526904	2.545025253677483	1.248155032722698	0.0	1.8366358300802395	14.336480689191	13.7133891129959	1.8680224375035552	1.9013824868850935	0.0	1.4116246905488348	0.0	16.9716391169706	1.8972875995278715	2.193941301493705	0.0	0.0	2.664535555904951	0.13272946119739557
FASTK	16.447929047992982	27.989995891399083	51.0857083052319	16.377468426484576	0.0	130.314941548938	0.0	42.5944787697255	7.44531277841912	18.757914205347788	13.910018685380681	18.131129050876535	14.439164641980033	1.43457571728848	9.210953488943272	0.0	61.7554319689363	15.286501539767983	16.540348296744554	0.0	14.457252857155616	65.9163645928247	62.1828149944677	6.483860566577172	17.388816841231023	14.89262108894255	32.0923540875655	14.25315568741322	3.145185664541749
TMUB1	11.835434954630896	17.03855441574988	0.0	23.200491882731896	0.0	0.0	0.0	0.0	0.0	19.86688496858775	5.727766566243072	20.37792952619573	17.012400121992933	0.0	19.037508011195506	0.0	88.0265139849041	16.81241262859498	11.075879968201878	0.0	43.27000885877484	51.5378504397136	9.78458261214213	31.504471631489896	21.1814874475782	18.63853677961225	35.0375103274283	19.225149405294093	47.92409168153
AGAP3	6.01846497364966	2.0564147278467515	0.0	1.8797575509345812	4.07528981103819	0.0	0.0	0.0	0.0	3.3195304034240873	2.147316404866063	0.7053469121582553	0.8185472341246205	0.0	3.7729923057813233	0.0	3.50249707122533	1.131010612145507	1.5236280459647615	1.99704086660439	3.0383072612433137	7.0542972360046	0.0	3.42830860150636	3.3888186129594375	0.0	0.0	3.413397589421418	10.284859617402764
ABCF2	220.16212916486992	171.4149520592247	89.1433800999932	194.31260727861792	206.586836891146	0.0	469.017164233864	198.85762811928	1630.45098756111	146.05301774924786	217.91548171003564	194.2727335769751	162.00676487433836	15.1339532552526	177.7165178007781	245.186861431448	81.4890619294451	201.48941338369335	223.94669520516874	257.651906394987	138.4047750207611	0.0	71.9352209384253	321.65235131027737	182.5552953981022	202.65719187196294	382.128507867765	213.5337903288158	181.92481738363566
CHPF2	2.6357471198574447	0.09528467537535994	0.0	1.1726643532532137	0.0	0.0	0.0	0.0	0.0	4.897304225128354	1.6712632101200875	0.38277723182337753	3.9230654997597787	1.97772235483868	0.5931742517708644	0.0	0.0	1.2459409461445186	3.035053315750453	0.0	0.5271994693682106	0.0	0.0	0.6006718383029757	0.8222309203135146	0.0	0.0	0.4206993706153533	2.208472596594611
NUB1	31.34200503014376	48.579458367545996	24.6501813499717	28.574329479911942	37.4935493932927	19.2895236614295	5.97136853456603	54.4029972756958	75.2437739196154	68.39046577870285	54.1079480369194	43.624043220737605	78.91628780916282	91.0290816088633	45.95488979363847	152.341284028697	75.7238215804683	58.389576535306276	47.69654101421445	26.0442301741172	76.79628098393336	63.5240913517172	27.9818377449793	41.413997320914405	55.72736905195465	52.7055452586515	20.6469916839701	56.919822046829175	28.259086177623434
RHEB	41.71711836848255	38.7199920610813	68.1602430933826	46.32503873953002	214.984315049494	119.50145513779	0.0	45.4169285856376	55.2620960060518	49.678635460845406	52.022039841083064	58.36035438400414	32.147548929032396	84.1614859151394	40.429130894999155	0.0	53.2652091843797	29.569749968918007	26.40560686604805	7.25196223629183	19.184395649695688	31.8154247237485	25.1242732920124	48.52317153353606	36.48556838262436	25.01179347286626	85.8321556320873	42.5334326725176	47.14026753137861
PRKAG2	3.774373692487091	3.3296922457727556	0.0	4.55665938122987	0.0	0.0	49.0795996674516	42.4241948643343	0.0	0.06177331584108046	0.7921611169486064	1.6067084707040447	0.6877258934441686	0.0	1.448921380536584	0.0	0.0	2.5757663754682816	2.311369633720046	0.0	3.671875591414384	0.0	0.0	7.19897526471303	2.3568204768470187	6.46723070561555	0.0	7.755100414426313	7.296439948605569
GALNT11	0.0	1.4253804440492603	0.0	1.76120088949146	0.0	0.0	0.0	2.41150974061184	0.0	0.8270033561046727	0.6357704846981492	0.29384458641325056	1.4616653513265327	0.0	0.0110830316256635	0.0	0.0	3.4563783762902522	0.0	0.0	0.0	10.7383902279159	0.0	0.0	0.0	0.0	0.0	0.12613249734090273	2.590901568535911
XRCC2	5.195253266402776	10.9488915190019	0.0	8.887488905994225	0.0	5.43290287581425	6.81355237519389	0.0	24.4033615252985	10.811184445548717	3.9844797621055608	3.6230428357455384	2.7488219842800636	0.0	4.730856175805582	0.0	0.0	5.905127464038154	4.311098507658634	0.0	5.885045948295721	0.0	0.820609943256507	9.116738373110964	3.0695408951925214	0.0	15.8166505409629	11.212393553408857	2.915379587510489
PAXIP1	5.474643991486619	1.3652034170999172	0.125416518412493	2.9369604898031243	0.639507905036688	0.148950577390735	1.15050130231418	3.76940737326503	12.0964762717801	8.874015777053266	4.622853244795536	4.182291195349307	4.147990196076149	4.49284723233142	5.039423032957266	0.0	2.856908412487	3.7423476764837433	5.660746092747959	5.73917418842818	3.2478598809517027	0.849671214926682	3.53389274335354	4.058475996680004	7.081143031200333	5.30739822722675	0.0	7.187896767252625	9.325929223623962
HJURP	7.768303499123123	13.537467677499532	0.0	10.339700952496315	57.1654358833942	21.3430822983238	3.59265224574637	0.0	3.80686518222451	21.732089021977956	13.523328890064237	8.233266990837176	14.609639096126562	20.4635884958063	6.2116388940173355	0.0	34.1228732101982	19.596260088143158	13.128538675915314	7.42043002977602	9.636893643305303	41.3307726374611	23.7154624121908	22.742014689055956	11.144628114112992	9.54964182215631	0.0	11.15000483020045	16.445080338620837
INSIG1	8.86073686990865	8.90087963356839	20.2547790182497	9.214016796430688	22.7529970585082	7.4823762233114	4.43480974378624	5.58962489575208	1.38704687264646	2.344894547839517	8.855748754283665	8.082110200509591	6.196166981276757	3.62383383390746	3.9592570222376104	18.0956821789812	2.86993735992442	6.170627034653179	6.787159721388534	14.8773360824957	7.208065633612828	0.684293528553032	24.0391176514371	7.1020473656269605	7.127714348048899	6.56013494927152	25.7199019271068	9.454103670628681	10.752065743235871
RBM33	4.126971270201896	5.0543048347656185	0.0	5.263304224091604	0.0	6.07354833135432	5.0007580632183	0.556406327191227	18.5816446628187	7.514335360926438	6.651069003809773	1.9659707666749309	3.6507441391973146	1.4059362979483	2.715157049984136	0.0	2.99590764021529	2.973387656873193	8.439545836480452	15.832578263052	4.866445159962793	2.70512145336311	8.19011571144048	1.9992647584662444	4.582638799891672	5.90117999706575	9.09551450583624	2.0843387152670894	6.269353427338295
NOM1	8.018363610687295	12.400591613638412	14.1754780744975	10.898847891996956	0.0	10.2144892619787	12.7296172190166	0.0	3.76618865459809	7.6717474291857135	8.031806004173456	14.493942064401713	8.46525423832177	0.0	12.940369437071054	16.7260310486801	5.27144244059859	7.502959517526016	18.547889490566686	3.27401739563354	18.438528117839812	32.0647406625505	4.09513832143084	14.326106587585016	11.919957645630404	19.1028540512706	26.7637177309371	16.528775015506746	4.784625720870187
UBE3C	6.905597077244993	4.883116242125429	8.14058955043502	5.432909875205851	0.0	2.25154748240749	2.79612583658169	11.6707748715652	0.0	4.5185552765302806	1.7527528343725263	5.715194348314811	10.003917975137217	0.0	3.3844581652076644	13.7689103433004	3.70795691883324	3.7310998702591065	4.735954472824332	4.11629379837229	6.671166346524236	0.0	0.0	3.732385187666897	7.480221340272167	11.5554837312056	67.8678091725333	2.497115272371828	7.913681777994447
GM5129	0.0	0.0	0.0	3.138787503084371	0.0	0.0	0.0	0.0	0.0	4.652312427205218	0.0	1.6920485878096	3.3056978847102547	0.0	0.0	0.0	0.0	0.9428258479700656	6.93449412520675	0.0	0.0	0.0	0.0	8.941472386490014	0.0	0.0	0.0	2.110057445603085	2.4364032591181335
DNAJB6	108.6964370583857	133.65813849594235	287.407736026485	113.17533177036195	164.401503237243	386.495248878225	35.8484783282342	133.994233416218	48.0890399366077	97.9031584327464	138.74618319506217	106.67835489482995	98.44738697234988	207.000720731182	113.08820908387916	108.212967196428	130.74285067902	119.00249474289359	120.7033665039993	105.680628701284	126.59489441300235	12.0138993810358	19.2828702393883	87.7035648421221	93.34682762779772	131.56394899110649	28.3782326015388	84.8471470115431	98.35093254432884
IL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5683662236754727	4.274532430381879	10.801777502676918	0.8462500582107222	0.0	4.24650426672376	75.4910245132992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9391938367857142	0.40884618854108	0.0	0.0	6.595062393590816	0.0
