,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
EX_chsterol(e)_neg,149.0,0.05763082091624818,0.7704352697438953,0.768566514999994,EX_chsterol(e)
EX_chsterol(e)_pos,112.0,0.7766531265771661,0.3790366591990217,0.8802990064584605,EX_chsterol(e)
EX_cit(e)_neg,126.0,0.37095103453309664,0.46261138823483944,0.8163976175996286,EX_cit(e)
EX_cit(e)_pos,126.0,0.37095103453309664,0.6072828316624792,0.8163976175996286,EX_cit(e)
EX_citr_L(e)_neg,160.0,0.017104425965637944,0.6361797475452594,0.768566514999994,EX_citr_L(e)
EX_citr_L(e)_pos,108.0,0.9131160800723744,0.3415440948042068,0.9521279145622893,EX_citr_L(e)
EX_cmp(e)_neg,103.0,0.9477970600860888,-0.10649019532427718,0.9736346023382724,EX_cmp(e)
EX_cmp(e)_pos,91.0,0.5257054916321107,-0.21051187779911962,0.8325568463681905,EX_cmp(e)
EX_co(e)_pos,111.0,0.810299496070296,0.3207410620916364,0.9014334247236789,EX_co(e)
EX_co2(e)_neg,93.0,0.6155630153169047,-0.21345997627643917,0.8475032540441739,EX_co2(e)
EX_co2(e)_pos,123.0,0.445008718746736,0.5482379846562275,0.8325568463681905,EX_co2(e)
EX_coa(e)_pos,93.0,0.6155630153169047,-0.21383245623919786,0.8475032540441739,EX_coa(e)
EX_coumarin(e)_neg,136.0,0.18314652532853137,0.46592661742798575,0.768566514999994,EX_coumarin(e)
EX_creat(e)_neg,117.0,0.615737058040257,0.3608310903915288,0.8475032540441739,EX_creat(e)
EX_creat(e)_pos,125.0,0.3947417052130072,0.5159666824567286,0.8163976175996286,EX_creat(e)
EX_crmp_hs(e)_pos,123.0,0.445008718746736,0.5903443446966175,0.8325568463681905,EX_crmp_hs(e)
EX_crn(e)_neg,116.0,0.6467674040054682,0.28180254126700477,0.866801675471246,EX_crn(e)
EX_crtsl(e)_pos,112.0,0.7766531265771661,0.3631050694336845,0.8802990064584605,EX_crtsl(e)
EX_crtstrn(e)_pos,112.0,0.7766531265771661,0.36816265364952283,0.8802990064584605,EX_crtstrn(e)
EX_crvnc(e)_neg,101.0,0.8785934392551416,0.10252045957308017,0.9344865934304979,EX_crvnc(e)
EX_crvnc(e)_pos,124.0,0.4194324996066613,0.646764728517365,0.8292318505569312,EX_crvnc(e)
EX_csn(e)_neg,145.0,0.08472204560508317,0.6162114617021771,0.768566514999994,EX_csn(e)
EX_cspg_a(e)_neg,117.0,0.615737058040257,0.4840623257337743,0.8475032540441739,EX_cspg_a(e)
EX_cspg_b(e)_neg,118.0,0.5853789284609614,0.5026367177995255,0.8426810789370224,EX_cspg_b(e)
EX_cspg_c(e)_neg,117.0,0.615737058040257,0.4770722487347197,0.8475032540441739,EX_cspg_c(e)
EX_cspg_d(e)_neg,124.0,0.4194324996066613,0.5744767645997786,0.8292318505569312,EX_cspg_d(e)
EX_cspg_e(e)_neg,122.0,0.4714517068389269,0.5484857350237569,0.8325568463681905,EX_cspg_e(e)
EX_ctp(e)_neg,91.0,0.5257054916321107,-0.2109408307271017,0.8325568463681905,EX_ctp(e)
EX_ctp(e)_pos,101.0,0.8785786009168647,-0.1470264921352234,0.9344865934304979,EX_ctp(e)
EX_cyan(e)_neg,104.0,0.9825901131969854,0.18004726004590582,0.9825901131969854,EX_cyan(e)
EX_cys_L(e)_neg,105.0,0.9825901131969854,0.4009769478241059,0.9825901131969854,EX_cys_L(e)
EX_cysam(e)_pos,101.0,0.8785934392551416,0.0838789666365916,0.9344865934304979,EX_cysam(e)
EX_cytd(e)_neg,150.0,0.052120248298436415,0.7719325712528254,0.768566514999994,EX_cytd(e)
EX_dad_2(e)_neg,152.0,0.04241488053789996,0.6815924079608917,0.768566514999994,EX_dad_2(e)
EX_dag_hs(e)_neg,145.0,0.08472204560508317,0.8418523686714411,0.768566514999994,EX_dag_hs(e)
EX_dca(e)_neg,130.0,0.28494907768465494,0.49506387202060637,0.8085192092878628,EX_dca(e)
EX_dcsptn1(e)_neg,113.0,0.7434206976952524,0.22157247635229607,0.8802990064584605,EX_dcsptn1(e)
EX_dcsptn1(e)_pos,129.0,0.3050688106228865,0.7899877643699944,0.8147959428376464,EX_dcsptn1(e)
EX_dcyt(e)_neg,146.0,0.0771336684412056,0.6659096425726972,0.768566514999994,EX_dcyt(e)
EX_ddece1crn_pos,121.0,0.498738821650313,0.44834807160094975,0.8325568463681905,EX_ddece1crn
EX_ddecrn_pos,132.0,0.24745429076477554,0.8172639348351395,0.7951176781692563,EX_ddecrn
EX_debrisoquine(e)_neg,136.0,0.18314652532853137,0.46592661742798913,0.768566514999994,EX_debrisoquine(e)
EX_decdicrn_pos,121.0,0.498738821650313,0.44834807160094975,0.8325568463681905,EX_decdicrn
EX_dgchol(e)_neg,141.0,0.11113523479375387,0.4512700657157702,0.768566514999994,EX_dgchol(e)
EX_dgchol(e)_pos,112.0,0.7766531265771661,0.38224758818012244,0.8802990064584605,EX_dgchol(e)
EX_dgmp(e)_neg,65.5,0.08869742095268623,-0.09482157762017487,0.768566514999994,EX_dgmp(e)
EX_dgmp(e)_pos,65.5,0.08869742095268623,-0.08924954395637473,0.768566514999994,EX_dgmp(e)
EX_dgsn(e)_neg,147.0,0.07010858465571475,0.6899882022350949,0.768566514999994,EX_dgsn(e)
EX_dgtp(e)_neg,65.5,0.08869742095268623,-0.08924954395637473,0.768566514999994,EX_dgtp(e)
EX_dgtp(e)_pos,65.5,0.08869742095268623,-0.09482157762017487,0.768566514999994,EX_dgtp(e)
EX_dha(e)_neg,63.0,0.01053794899123074,-0.8685032148401075,0.7312055885313046,EX_dha(e)
EX_dhap(e)_pos,63.0,0.01053794899123074,-0.8685032148401075,0.7312055885313046,EX_dhap(e)
EX_dhdascb(e)_neg,105.0,0.9825901131969854,0.16055784662590566,0.9825901131969854,EX_dhdascb(e)
EX_dheas(e)_neg,104.0,0.9825901131969854,0.23914901127382004,0.9825901131969854,EX_dheas(e)
EX_dheas(e)_pos,112.0,0.7766531265771661,0.363053613556594,0.8802990064584605,EX_dheas(e)
EX_dhf(e)_pos,142.0,0.11116230009522643,0.6933446162594068,0.768566514999994,EX_dhf(e)
EX_digalsgalside_hs(e)_pos,121.0,0.498738821650313,0.5735822208293884,0.8325568463681905,EX_digalsgalside_hs(e)
EX_din(e)_neg,147.5,0.0664624530955799,0.6829666945124697,0.768566514999994,EX_din(e)
EX_dlnlcg(e)_neg,103.0,0.9478034802354203,0.10607254534886687,0.9736346023382724,EX_dlnlcg(e)
EX_dlnlcg(e)_pos,131.0,0.2657465520914202,0.7484018862561843,0.7951176781692563,EX_dlnlcg(e)
EX_dmantipyrine(e)_pos,117.0,0.615737058040257,-0.09681743419215715,0.8475032540441739,EX_dmantipyrine(e)
EX_dmhptcrn(e)_pos,117.0,0.615737058040257,0.5171418691825214,0.8475032540441739,EX_dmhptcrn(e)
EX_doco13ac_neg,115.0,0.6784245040488326,0.37145603056572535,0.877653145977064,EX_doco13ac
EX_docosac_neg,139.0,0.1437248058279078,0.6549798673286426,0.768566514999994,EX_docosac
EX_docosdiac_pos,139.0,0.1437248058279078,0.6549798673286426,0.768566514999994,EX_docosdiac
EX_dopa(e)_neg,168.0,0.00637730142168832,1.077975481041305,0.6885323738331287,EX_dopa(e)
EX_dopa(e)_pos,138.0,0.15606926343164354,0.7534729547779957,0.768566514999994,EX_dopa(e)
EX_dopasf(e)_pos,125.0,0.3947417052130072,0.581196820748485,0.8163976175996286,EX_dopasf(e)
EX_dpcoa(e)_pos,93.0,0.6155630153169047,-0.21406423681829684,0.8475032540441739,EX_dpcoa(e)
EX_drib(e)_neg,106.0,0.9825901131969854,-0.016084754506827423,0.9825901131969854,EX_drib(e)
EX_drib(e)_pos,121.0,0.498738821650313,0.3577512598281754,0.8325568463681905,EX_drib(e)
EX_dtdp(e)_neg,91.0,0.5257054916321107,-0.20476553400682682,0.8325568463681905,EX_dtdp(e)
EX_dtdp(e)_pos,91.0,0.5257054916321107,-0.20554950479812195,0.8325568463681905,EX_dtdp(e)
EX_dtmp(e)_neg,103.0,0.9477970600860888,-0.10649019532427718,0.9736346023382724,EX_dtmp(e)
EX_dtmp(e)_pos,91.0,0.5257054916321107,-0.21051187779911962,0.8325568463681905,EX_dtmp(e)
EX_dttp(e)_neg,91.0,0.5257054916321107,-0.2109408307271017,0.8325568463681905,EX_dttp(e)
EX_dttp(e)_pos,101.0,0.8785786009168647,-0.1470264921352234,0.9344865934304979,EX_dttp(e)
EX_duri(e)_neg,148.0,0.0636173544421638,0.6621209449135559,0.768566514999994,EX_duri(e)
EX_duri(e)_pos,125.0,0.3947417052130072,0.44737993139661053,0.8163976175996286,EX_duri(e)
EX_eaflatoxin(e)_pos,136.0,0.18314652532853137,0.46592661742798946,0.768566514999994,EX_eaflatoxin(e)
EX_ebastine(e)_neg,122.0,0.4714517068389269,0.39316737566850507,0.8325568463681905,EX_ebastine(e)
EX_ebastineoh(e)_pos,122.0,0.4714517068389269,0.39316737566850507,0.8325568463681905,EX_ebastineoh(e)
EX_eicostet(e)_neg,100.0,0.8443001476220315,0.02009601095886622,0.9234532864615971,EX_eicostet(e)
EX_eicostet(e)_pos,131.0,0.2657465520914202,0.599347062850995,0.7951176781692563,EX_eicostet(e)
EX_elaid(e)_neg,88.0,0.4714517068389269,-0.15675117551902853,0.8325568463681905,EX_elaid(e)
EX_elaid(e)_pos,121.0,0.498738821650313,0.5523981198581738,0.8325568463681905,EX_elaid(e)
EX_estradiol(e)_neg,115.0,0.6784245040488326,0.18715384718838063,0.877653145977064,EX_estradiol(e)
EX_estradiol(e)_pos,110.0,0.8443001476220315,0.3663206516394744,0.9234532864615971,EX_estradiol(e)
EX_estradiolglc(e)_pos,113.0,0.7434206976952524,0.36457051340613933,0.8802990064584605,EX_estradiolglc(e)
EX_estroneglc(e)_pos,113.0,0.7434206976952524,0.3571486567715183,0.8802990064584605,EX_estroneglc(e)
EX_estrones(e)_neg,120.0,0.5268434347302196,0.41752495905287446,0.8325568463681905,EX_estrones(e)
EX_estrones(e)_pos,110.0,0.8443001476220315,0.3549765858625608,0.9234532864615971,EX_estrones(e)
EX_etoh(e)_neg,101.0,0.8785934392551416,0.712098036116957,0.9344865934304979,EX_etoh(e)
EX_fad(e)_neg,110.0,0.8260947969225642,0.12011595081549242,0.9183636747638279,EX_fad(e)
EX_fad(e)_pos,119.0,0.5557349624423149,0.6883955683414569,0.8325568463681905,EX_fad(e)
EX_fald(e)_neg,94.0,0.6467674040054682,-0.12257404803604367,0.866801675471246,EX_fald(e)
EX_fald(e)_pos,128.0,0.3261094520204889,0.5107324633713526,0.8163976175996286,EX_fald(e)
EX_fe2(e)_pos,113.0,0.7434206976952524,0.3772637378925231,0.8802990064584605,EX_fe2(e)
EX_fe3(e)_neg,102.0,0.9131160800723744,0.10840847474942736,0.9521279145622893,EX_fe3(e)
EX_fe3(e)_pos,94.0,0.6467674040054682,0.08312076037830655,0.866801675471246,EX_fe3(e)
EX_fmn(e)_neg,126.0,0.37095103453309664,0.7494582320704847,0.8163976175996286,EX_fmn(e)
EX_fmn(e)_pos,138.0,0.15606926343164354,0.6626115235550779,0.768566514999994,EX_fmn(e)
EX_fol(e)_neg,87.0,0.40255182877323603,-0.4311897572774273,0.8292318505569312,EX_fol(e)
EX_for(e)_neg,141.0,0.12129832212514398,0.5011320862111821,0.768566514999994,EX_for(e)
EX_for(e)_pos,118.0,0.5853789284609614,0.44510815590508024,0.8426810789370224,EX_for(e)
EX_fru(e)_neg,92.0,0.5853789284609614,-0.03393072522448477,0.8426810789370224,EX_fru(e)
EX_fru(e)_pos,108.0,0.9131160800723744,0.2687424708620178,0.9521279145622893,EX_fru(e)
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos,114.0,0.7106595685403921,0.39718305349453725,0.8802990064584605,EX_fuc13galacglcgal14acglcgalgluside_hs(e)
EX_fuc14galacglcgalgluside_hs(e)_pos,120.0,0.5268434347302196,0.4667562271655635,0.8325568463681905,EX_fuc14galacglcgalgluside_hs(e)
EX_fuc_L(e)_pos,139.0,0.1437248058279078,0.8257459657324954,0.768566514999994,EX_fuc_L(e)
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos,115.0,0.6784245040488326,0.44100310271806586,0.877653145977064,EX_fucacgalfucgalacglcgalgluside_hs(e)
EX_fucacngal14acglcgalgluside_hs(e)_pos,122.0,0.4714517068389269,0.5913300954567057,0.8325568463681905,EX_fucacngal14acglcgalgluside_hs(e)
EX_fucacngalacglcgalgluside_hs(e)_pos,120.0,0.5268434347302196,0.6060529376303583,0.8325568463681905,EX_fucacngalacglcgalgluside_hs(e)
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos,115.0,0.6784245040488326,0.44694726232668763,0.877653145977064,EX_fucfuc12gal14acglcgalgluside_hs(e)
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos,114.0,0.7106595685403921,0.39782698944708905,0.8802990064584605,EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos,109.0,0.8785934392551416,0.3361884749574668,0.9344865934304979,EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos,111.0,0.810299496070296,0.3937554019506401,0.9014334247236789,EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)
EX_fucfucgalacglcgalgluside_hs(e)_pos,116.0,0.6467674040054682,0.4622778627693994,0.866801675471246,EX_fucfucgalacglcgalgluside_hs(e)
EX_fucgal14acglcgalgluside_hs(e)_pos,117.0,0.615737058040257,0.44866066148708095,0.8475032540441739,EX_fucgal14acglcgalgluside_hs(e)
EX_fucgalfucgalacglcgalgluside_hs(e)_pos,116.0,0.6467674040054682,0.4400630196571295,0.866801675471246,EX_fucgalfucgalacglcgalgluside_hs(e)
EX_fucgalgbside_hs(e)_pos,118.0,0.5853789284609614,0.43959785124717377,0.8426810789370224,EX_fucgalgbside_hs(e)
EX_g1p(e)_pos,110.0,0.8260947969225642,0.12011595081549242,0.9183636747638279,EX_g1p(e)
EX_gal(e)_neg,157.0,0.023616741196112217,0.9449700756890206,0.768566514999994,EX_gal(e)
EX_galacglcgalgbside_hs(e)_pos,114.0,0.7106595685403921,0.3858049937297701,0.8802990064584605,EX_galacglcgalgbside_hs(e)
EX_galfuc12gal14acglcgalgluside_hs(e)_pos,117.0,0.615737058040257,0.42021366488930695,0.8475032540441739,EX_galfuc12gal14acglcgalgluside_hs(e)
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos,113.0,0.7434206976952524,0.38531425694158034,0.8802990064584605,EX_galfucgalacglcgal14acglcgalgluside_hs(e)
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos,110.0,0.8443001476220315,0.3201409213769192,0.9234532864615971,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)
EX_galgalgalthcrm_hs(e)_pos,114.0,0.7106595685403921,0.394520418735064,0.8802990064584605,EX_galgalgalthcrm_hs(e)
EX_gam(e)_neg,130.0,0.28494907768465494,0.4473629340719387,0.8085192092878628,EX_gam(e)
EX_gbside_hs(e)_pos,121.0,0.498738821650313,0.5297345224087858,0.8325568463681905,EX_gbside_hs(e)
EX_gchola(e)_pos,115.0,0.6784245040488326,0.38463535215750305,0.877653145977064,EX_gchola(e)
EX_gd1b2_hs(e)_pos,126.0,0.37095103453309664,0.5946175468403009,0.8163976175996286,EX_gd1b2_hs(e)
EX_gd1c_hs(e)_pos,129.0,0.3050688106228865,0.6050276541284694,0.8147959428376464,EX_gd1c_hs(e)
EX_gdp(e)_neg,112.0,0.7751384152258025,0.2521264763930561,0.8802990064584605,EX_gdp(e)
EX_gdp(e)_pos,112.0,0.7751384152258025,0.2521264763930561,0.8802990064584605,EX_gdp(e)
EX_glc(e)_pos,104.0,0.9825901131969854,0.3082869134234087,0.9825901131969854,EX_glc(e)
EX_glcur(e)_pos,133.0,0.22683106697454303,0.5029333998251365,0.7782776624684794,EX_glcur(e)
EX_gln_L(e)_neg,108.0,0.9131160800723744,0.201271588556184,0.9521279145622893,EX_gln_L(e)
EX_gln_L(e)_pos,124.0,0.4194324996066613,0.46063353926729167,0.8292318505569312,EX_gln_L(e)
EX_glu_L(e)_neg,122.0,0.45040087033886655,0.2888268067307917,0.8325568463681905,EX_glu_L(e)
EX_glu_L(e)_pos,131.0,0.2657465520914202,0.5814025061531214,0.7951176781692563,EX_glu_L(e)
EX_gluala(e)_neg,92.0,0.5853789284609614,0.21505262274473808,0.8426810789370224,EX_gluala(e)
EX_gluala(e)_pos,123.0,0.445008718746736,0.5327693093855637,0.8325568463681905,EX_gluala(e)
EX_gly(e)_neg,153.0,0.038165769458830004,0.7913472321043005,0.768566514999994,EX_gly(e)
EX_glyb(e)_neg,128.0,0.3261094520204889,0.4921144864363656,0.8163976175996286,EX_glyb(e)
EX_glyb(e)_pos,134.0,0.21355772865776912,0.5610598117843899,0.768566514999994,EX_glyb(e)
EX_glyc(e)_neg,157.5,0.021829934232958592,0.9799930669544336,0.768566514999994,EX_glyc(e)
EX_glyc_S(e)_pos,109.0,0.8785934392551416,0.3030771350642369,0.9344865934304979,EX_glyc_S(e)
EX_glygly(e)_neg,141.0,0.12129832212514398,0.6095882638225342,0.768566514999994,EX_glygly(e)
EX_glygn2(e)_neg,130.0,0.28494907768465494,0.6519173135803441,0.8085192092878628,EX_glygn2(e)
EX_glygn4(e)_pos,130.0,0.28494907768465494,0.6519173135803441,0.8085192092878628,EX_glygn4(e)
EX_glygn5(e)_pos,128.0,0.3261094520204889,0.6985154771972281,0.8163976175996286,EX_glygn5(e)
EX_glyleu(e)_neg,80.0,0.28494907768465494,-0.4638902236218866,0.8085192092878628,EX_glyleu(e)
EX_glyphe(e)_neg,121.0,0.498738821650313,0.2284752792690419,0.8325568463681905,EX_glyphe(e)
EX_glypro(e)_neg,93.0,0.40261497130762847,0.31694909476602545,0.8292318505569312,EX_glypro(e)
EX_glysar(e)_neg,120.0,0.5268434347302196,0.6227852427183632,0.8325568463681905,EX_glysar(e)
EX_gmp(e)_neg,152.0,0.04241488053789996,0.82908248959533,0.768566514999994,EX_gmp(e)
EX_gmp(e)_pos,112.0,0.7751384152258025,0.24635644501612206,0.8802990064584605,EX_gmp(e)
EX_gp1c_hs(e)_pos,124.0,0.4194324996066613,0.6068376782007957,0.8292318505569312,EX_gp1c_hs(e)
EX_gp1calpha_hs(e)_pos,124.0,0.4194324996066613,0.6068376782007957,0.8292318505569312,EX_gp1calpha_hs(e)
EX_gq1b_hs(e)_pos,121.0,0.498738821650313,0.5816529214257178,0.8325568463681905,EX_gq1b_hs(e)
EX_gq1balpha_hs(e)_pos,121.0,0.498738821650313,0.5816529214257179,0.8325568463681905,EX_gq1balpha_hs(e)
EX_gsn(e)_neg,156.0,0.02752429546398351,0.8569735285573524,0.768566514999994,EX_gsn(e)
EX_gt1a_hs(e)_pos,124.0,0.4194324996066613,0.5851784004849643,0.8292318505569312,EX_gt1a_hs(e)
EX_gthox(e)_pos,147.0,0.07010858465571475,0.7858726644188245,0.768566514999994,EX_gthox(e)
EX_gthrd(e)_neg,126.0,0.37095103453309664,0.3877566562528289,0.8163976175996286,EX_gthrd(e)
EX_gthrd(e)_pos,153.0,0.038165769458830004,0.7999044158109958,0.768566514999994,EX_gthrd(e)
EX_gtp(e)_neg,112.0,0.7751384152258025,0.2521264763930561,0.8802990064584605,EX_gtp(e)
EX_gua(e)_neg,148.0,0.0636173544421638,0.6160846961286173,0.768566514999994,EX_gua(e)
EX_gua(e)_pos,124.0,0.4194324996066613,0.4961844513117705,0.8292318505569312,EX_gua(e)
EX_h(e)_neg,88.0,0.4714517068389269,0.2015047260541901,0.8325568463681905,EX_h(e)
EX_h(e)_pos,120.0,0.5268434347302196,0.4330841684034519,0.8325568463681905,EX_h(e)
EX_h2o(e)_neg,130.0,0.28494907768465494,0.6519253905753217,0.8085192092878628,EX_h2o(e)
EX_h2o(e)_pos,113.0,0.7434206976952524,0.40465037136972615,0.8802990064584605,EX_h2o(e)
EX_h2o2(e)_neg,130.5,0.24690518998288957,0.33816263492566173,0.7951176781692563,EX_h2o2(e)
EX_h2o2(e)_pos,110.0,0.8443001476220315,0.33566383742106787,0.9234532864615971,EX_h2o2(e)
EX_ha(e)_neg,129.0,0.3050688106228865,0.6156886548636311,0.8147959428376464,EX_ha(e)
EX_ha(e)_pos,103.0,0.9478034802354203,0.21147185631454848,0.9736346023382724,EX_ha(e)
EX_ha_pre1(e)_neg,122.0,0.4714517068389269,0.6626389733912075,0.8325568463681905,EX_ha_pre1(e)
EX_ha_pre1(e)_pos,103.0,0.9478034802354203,0.2117923009478923,0.9736346023382724,EX_ha_pre1(e)
EX_hco3(e)_neg,133.5,0.2216430784043676,0.5790593056659727,0.7782776624684794,EX_hco3(e)
EX_hco3(e)_pos,126.0,0.37095103453309664,0.6001281716027335,0.8163976175996286,EX_hco3(e)
EX_hcoumarin(e)_pos,136.0,0.18314652532853137,0.46592661742798575,0.768566514999994,EX_hcoumarin(e)
EX_hdca(e)_neg,131.0,0.2657465520914202,0.43073952256774584,0.7951176781692563,EX_hdca(e)
EX_hdca(e)_pos,122.0,0.4714517068389269,0.5486508853330153,0.8325568463681905,EX_hdca(e)
EX_hdcea(e)_neg,113.0,0.7434206976952524,0.2745217160530473,0.8802990064584605,EX_hdcea(e)
EX_hestratriol(e)_pos,111.0,0.810299496070296,0.365753938470266,0.9014334247236789,EX_hestratriol(e)
EX_hexc(e)_neg,113.0,0.7434206976952524,0.22157247635228616,0.8802990064584605,EX_hexc(e)
EX_his_L(e)_neg,115.0,0.6784245040488326,0.23448874927050617,0.877653145977064,EX_his_L(e)
EX_hista(e)_neg,121.0,0.498738821650313,0.3012212797979511,0.8325568463681905,EX_hista(e)
EX_hista(e)_pos,108.0,0.9131160800723744,0.1486657433756121,0.9521279145622893,EX_hista(e)
EX_hpdca(e)_neg,116.0,0.6467674040054682,0.3162357156216429,0.866801675471246,EX_hpdca(e)
EX_hspg(e)_neg,113.0,0.7434206976952524,0.4162503056948567,0.8802990064584605,EX_hspg(e)
EX_htaxol(e)_pos,136.0,0.18314652532853137,0.46592661742798613,0.768566514999994,EX_htaxol(e)
EX_hxan(e)_neg,134.0,0.21355772865776912,0.5530324649347743,0.768566514999994,EX_hxan(e)
EX_hxan(e)_pos,121.0,0.498738821650313,0.38899198866251455,0.8325568463681905,EX_hxan(e)
EX_hyptaur(e)_pos,106.0,0.9825901131969854,-0.034194021296633646,0.9825901131969854,EX_hyptaur(e)
EX_i(e)_neg,125.0,0.3947417052130072,0.3419142928315474,0.8163976175996286,EX_i(e)
EX_idour(e)_pos,115.0,0.6784245040488326,0.44106569043448973,0.877653145977064,EX_idour(e)
EX_idp(e)_neg,104.0,0.9824688079345671,0.041270758721710155,0.9825901131969854,EX_idp(e)
EX_idp(e)_pos,91.0,0.5257054916321107,-0.2109408307271017,0.8325568463681905,EX_idp(e)
EX_ile_L(e)_pos,134.0,0.21355772865776912,0.47325102235832733,0.768566514999994,EX_ile_L(e)
EX_imp(e)_pos,106.0,0.9824688079345671,0.09197860983433276,0.9825901131969854,EX_imp(e)
EX_inost(e)_neg,104.0,0.9825901131969854,0.0773228855795903,0.9825901131969854,EX_inost(e)
EX_inost(e)_pos,111.0,0.810299496070296,0.37431463365920337,0.9014334247236789,EX_inost(e)
EX_ins(e)_neg,157.0,0.024598882319336074,0.853892929561675,0.768566514999994,EX_ins(e)
EX_itp(e)_neg,91.0,0.5257054916321107,-0.2109408307271017,0.8325568463681905,EX_itp(e)
EX_itp(e)_pos,103.0,0.9477970600860888,-0.10649019532427718,0.9736346023382724,EX_itp(e)
EX_ivcrn_pos,115.0,0.6784245040488326,0.1967871339997127,0.877653145977064,EX_ivcrn
EX_ksi(e)_neg,129.0,0.3038747478577821,0.854991884812913,0.8147959428376464,EX_ksi(e)
EX_ksi(e)_pos,125.0,0.3947417052130072,0.47134643105658464,0.8163976175996286,EX_ksi(e)
EX_ksi_deg1(e)_pos,127.0,0.3480712878701422,0.48312069205559766,0.8163976175996286,EX_ksi_deg1(e)
EX_ksii_core2(e)_neg,115.0,0.6784245040488326,0.5843006239758944,0.877653145977064,EX_ksii_core2(e)
EX_ksii_core2(e)_pos,129.0,0.3050688106228865,0.4684176507991652,0.8147959428376464,EX_ksii_core2(e)
EX_ksii_core4(e)_neg,113.0,0.7434206976952524,0.5711194222424578,0.8802990064584605,EX_ksii_core4(e)
EX_ksii_core4(e)_pos,126.0,0.37095103453309664,0.43654067572802,0.8163976175996286,EX_ksii_core4(e)
EX_lac_D(e)_neg,118.0,0.5853789284609614,0.1628140095371736,0.8426810789370224,EX_lac_D(e)
EX_lac_D(e)_pos,120.0,0.5268434347302196,0.5247151720591074,0.8325568463681905,EX_lac_D(e)
EX_lac_L(e)_neg,117.0,0.615737058040257,0.16508847412250088,0.8475032540441739,EX_lac_L(e)
EX_lac_L(e)_pos,120.0,0.5268434347302196,0.5283371186467963,0.8325568463681905,EX_lac_L(e)
EX_lcts(e)_neg,146.5,0.07319795163386604,0.6234740578940973,0.768566514999994,EX_lcts(e)
EX_lcts(e)_pos,107.0,0.9478034802354203,0.3323230586157179,0.9736346023382724,EX_lcts(e)
EX_leu_L(e)_pos,125.0,0.3947417052130072,0.4279328200360565,0.8163976175996286,EX_leu_L(e)
EX_leugly(e)_neg,80.0,0.28494907768465494,-0.4638902236218868,0.8085192092878628,EX_leugly(e)
EX_leuktrA4(e)_neg,93.5,0.6307498592601917,0.28465014561336915,0.866801675471246,EX_leuktrA4(e)
EX_leuktrA4(e)_pos,127.0,0.3480712878701422,0.746226098141333,0.8163976175996286,EX_leuktrA4(e)
EX_leuktrB4(e)_pos,127.0,0.3480712878701422,0.7176192306350733,0.8163976175996286,EX_leuktrB4(e)
EX_leuktrC4(e)_neg,119.0,0.5557349624423149,0.4967751559073101,0.8325568463681905,EX_leuktrC4(e)
EX_leuktrC4(e)_pos,136.0,0.18314652532853137,0.7312948597221648,0.768566514999994,EX_leuktrC4(e)
EX_leuktrD4(e)_neg,127.0,0.3480712878701422,0.38373262530905045,0.8163976175996286,EX_leuktrD4(e)
EX_leuktrD4(e)_pos,127.0,0.3480712878701422,0.7053972810391572,0.8163976175996286,EX_leuktrD4(e)
EX_leuktrE4(e)_neg,134.0,0.21242793630009515,0.3784382691385707,0.768566514999994,EX_leuktrE4(e)
EX_leuktrE4(e)_pos,128.0,0.3261094520204889,0.7264967742325786,0.8163976175996286,EX_leuktrE4(e)
EX_leuktrF4(e)_neg,84.0,0.3168683434945404,-0.5211119711826286,0.8163976175996286,EX_leuktrF4(e)
EX_leuktrF4(e)_pos,133.0,0.23006229802639666,0.7367939969978271,0.7782776624684794,EX_leuktrF4(e)
EX_leuleu(e)_neg,81.0,0.3050688106228865,-0.30857359618828506,0.8147959428376464,EX_leuleu(e)
EX_lgnc(e)_neg,120.0,0.5268434347302196,0.40330091685616204,0.8325568463681905,EX_lgnc(e)
EX_lgnc(e)_pos,113.0,0.7434206976952524,0.22157247635229627,0.8802990064584605,EX_lgnc(e)
EX_limnen(e)_neg,136.0,0.18314652532853137,0.46592661742798613,0.768566514999994,EX_limnen(e)
EX_lneldc(e)_neg,112.0,0.7766531265771661,0.2290661290928446,0.8802990064584605,EX_lneldc(e)
EX_lneldc(e)_pos,120.0,0.5268434347302196,0.5045653309668814,0.8325568463681905,EX_lneldc(e)
EX_lnlc(e)_neg,98.0,0.7766531265771661,-0.09367307609999188,0.8802990064584605,EX_lnlc(e)
